	http://twitter.yfrog.com/nc48485043j
2012-01-25T22:02:51	http://twitter.yfrog.com/oddiuzfj
2013-06-25T12:00:45	http://us.cnn.com/2013/06/24/showbiz/jackson-death-anniversary/index.html?hpt=hp_c3
2013-07-01T16:50:33	http://us.cnn.com/2013/07/01/politics/texas-abortion-bill/index.html?hpt=us_c2
2013-08-06T04:17:27	http://us.cnn.com/2013/08/05/justice/california-amber-alert/index.html?hpt=hp_t1
2013-08-20T11:40:22	http://us.cnn.com/2013/08/20/us/boston-bombing-tsarnaev-injuries/index.html?hpt=hp_t1
2013-09-02T02:58:33	http://us.cnn.com/2013/09/01/us/florida-boys-graves/index.html
2011-04-05T20:59:38	http://video.cnbc.com/gallery/?video=3000013324&play=1
2013-03-19T15:06:48	http://voices.suntimes.com/early-and-often/sweet/obamas-organizing-for-action-p/
	http://wcbe.org/post/anti-abortion-bills-worry-ohio-providers
2013-06-07T16:20:04	http://whathasobamacaredoneformelately.tumblr.com/
2013-04-28T00:21:27	http://whitehouse.tumblr.com/post/49045600660/getting-ready-for-the-correspondents
2013-01-04T14:58:56	http://www.2013pic.org/service?source=20130119_tw_serve
2012-03-04T05:51:33	http://www.afer.org/LA/
2012-02-01T18:02:32	http://www.allegiancemusical.com/blog-entry/core-values?p=643
2012-07-18T18:50:38	http://www.allegiancemusical.com/blog-entry/keep-myself-physically-strong-mentally-awake-and-morally-straight
2012-03-12T02:43:02	http://www.allegiancemusical.com/blog-entry/one-year-ago-today
2012-08-08T00:50:07	http://www.allegiancemusical.com/blog-entry/reject-hate
2013-05-09T23:14:12	http://www.amazon.com/Schrodingers-Cat-Executive-Decision-Maker/dp/B008BV9LK0
2011-10-14T07:40:14	http://www.amazon.com/Swimmer-Remote-Control-Inflatable-Flying/dp/B005FYEAJ8
2013-07-17T18:27:19	http://www.amazon.com/review/RCA14A6GOIPPP
2013-04-03T01:25:27	http://www.americanprogress.org/issues/civil-liberties/report/2013/04/02/58382/america-under-the-gun/
2013-08-09T12:52:59	http://www.annarbor.com/news/ann-arbor-calling-on-michigan-legislature-to-repeal-stand-your-ground-law/
2004-01-13T00:49:18	http://www.barackobama.com/?source=socnet_20121025_BO_TW_POTUS_EARLY_VOTE2_SIGNUP&utm_medium=tw&utm_source=bo_tw&utm_campaign=socnet_20121025_BO_TW_POTUS_EARLY_VOTE2_SIGNUP
2004-01-13T00:49:18	http://www.barackobama.com/?source=ssn_20121106_FL_TW_LOOKUP_ES_OTHER&utm_medium=tw&utm_source=ssn_fl&utm_campaign=ssn_20121106_FL_TW_LOOKUP_ES_OTHER
2008-11-08T12:16:08	http://www.barackobama.com/economy?source=socnet_20130726_tw_bo_econ_economy&utm_medium=social&utm_source=socnet_20130726_tw_bo_econ_economy
